eid,pid,id,lab,subject,dob,recording_date,probe_name,probe_type,dset_bwm,dset_rs,n_clusters_text,n_good_clusters,n_overall_clusters,n_spikes,n_trials,recording_length,recording_minutes,duration_seconds,n_cluster_region_labels,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,brain_regions_text,session_json_bytes
5157810e-0fff-4bcf-b19d-32d4e39c7dfc,43b9b189-5221-46a0-928a-e137bc326534,43b9b189-5221-46a0-928a-e137bc326534,angelakilab,NYU-40,2020-12-08,2021-04-13,probe01,3B2,true,false,"56 good, 765 overall",56,765,6353570,434,62 minutes,62,3774.6947512766205,765,9,8,CUL4 5;CENT3;arb;P;KF;SPVO;MY;sptV;void,CUL4 5;CENT3;P;KF;SPVO;sptV;MY;void,"koelliker-fuse subnucleus, lobule iii, lobules iv-v, medulla, pons, spinal nucleus of the trigeminal oral part, spinal tract of the trigeminal nerve, void, cent3, cul4 5, kf, my, p, spvo, sptv, void",32645
71855308-7e54-41d7-a7a4-b042e78e3b4f,4431f9fd-aaa8-4b10-905c-0c6869ea1088,4431f9fd-aaa8-4b10-905c-0c6869ea1088,angelakilab,NYU-40,2020-12-08,2021-04-15,probe00,3B2,true,false,"307 good, 969 overall",307,969,30656282,516,64 minutes,64,3840.1755216661295,969,8,8,ANcr1;arb;DN;VCO;V4r;DCO;MY;sptV,ANcr1;arb;DN;V4r;DCO;VCO;MY;sptV,"crus 1, dentate nucleus, dorsal cochlear nucleus, medulla, ventral cochlear nucleus, arbor vitae, lateral recess, spinal tract of the trigeminal nerve, ancr1, dco, dn, my, v4r, vco, arb, sptv",40466
71855308-7e54-41d7-a7a4-b042e78e3b4f,5f7766ce-8e2e-410c-9195-6bf089fea4fd,5f7766ce-8e2e-410c-9195-6bf089fea4fd,angelakilab,NYU-40,2020-12-08,2021-04-15,probe01,3B2,true,false,"114 good, 638 overall",114,638,14643084,516,64 minutes,64,3840.1774857249993,638,5,4,void;SIM;PFL;arb;FL,SIM;arb;PFL;FL,"flocculus, paraflocculus, simple lobule, arbor vitae, fl, pfl, sim, arb",29968
f359281f-6941-4bfd-90d4-940be22ed3c3,7441d0df-ef9b-419b-ae4d-b9bd7c2f17cb,7441d0df-ef9b-419b-ae4d-b9bd7c2f17cb,angelakilab,NYU-40,2020-12-08,2021-04-16,probe01,3B2,true,false,"31 good, 745 overall",31,745,5838880,463,58 minutes,58,3532.867206454465,745,3,3,void;ANcr2;PRM,void;ANcr2;PRM,"crus 2, paramedian lobule, void, ancr2, prm, void",30525
5157810e-0fff-4bcf-b19d-32d4e39c7dfc,c410fda5-a6db-4697-a7e3-6ed65601844d,c410fda5-a6db-4697-a7e3-6ed65601844d,angelakilab,NYU-40,2020-12-08,2021-04-13,probe00,3B2,true,false,"130 good, 977 overall",130,977,9161981,434,62 minutes,62,3774.6895644867873,977,10,8,void;ICe;ICc;MB;CUN;PRNc;P;PB;scp;RSPagl1,ICe;ICc;MB;CUN;P;PB;scp;PRNc,"cuneiform nucleus, inferior colliculus central nucleus, inferior colliculus external nucleus, midbrain, parabrachial nucleus, pons, pontine reticular nucleus caudal part, superior cerebelar peduncles, cun, icc, ice, mb, p, pb, prnc, scp",38319
8ca740c5-e7fe-430a-aa10-e74e9c3cbbe8,ce0dc660-f19e-46a3-94f9-646bebae6805,ce0dc660-f19e-46a3-94f9-646bebae6805,angelakilab,NYU-40,2020-12-08,2021-04-14,probe01,3B2,true,false,"90 good, 553 overall",90,553,1490172,546,67 minutes,67,4053.865372356444,553,7,6,VISpor4;VISpor5;ENTl2;ENTl5;ENTl3;ENTl1;ENTm1,VISpor5;ENTl5;ENTl3;ENTl2;ENTl1;ENTm1,"entorhinal area lateral part layer 1, entorhinal area lateral part layer 2, entorhinal area lateral part layer 3, entorhinal area lateral part layer 5, entorhinal area medial part dorsal zone layer 1, postrhinal area layer 5, entl1, entl2, entl3, entl5, entm1, vispor5",28905
f359281f-6941-4bfd-90d4-940be22ed3c3,e9c04e7e-c075-4ee3-9750-dff255ec7e84,e9c04e7e-c075-4ee3-9750-dff255ec7e84,angelakilab,NYU-40,2020-12-08,2021-04-16,probe00,3B2,true,false,"32 good, 496 overall",32,496,2575649,463,58 minutes,58,3532.862161556739,496,3,3,ANcr2;arb;PRM,arb;ANcr2;PRM,"crus 2, paramedian lobule, arbor vitae, ancr2, prm, arb",25294
8ca740c5-e7fe-430a-aa10-e74e9c3cbbe8,ef7e9f3e-a53a-4e00-8f6a-537667af2bea,ef7e9f3e-a53a-4e00-8f6a-537667af2bea,angelakilab,NYU-40,2020-12-08,2021-04-14,probe00,3B2,true,false,"46 good, 561 overall",46,561,1000793,546,67 minutes,67,4053.858935206458,561,9,6,void;VISpor1;VISpor2/3;ENTl2;ENTm5;ENTl5;ENTl3;ENTm2;ENTm3,VISpor2/3;ENTl2;ENTl3;ENTl5;ENTm5;ENTm3,"entorhinal area lateral part layer 2, entorhinal area lateral part layer 3, entorhinal area lateral part layer 5, entorhinal area medial part dorsal zone layer 3, entorhinal area medial part dorsal zone layer 5, postrhinal area layer 2/3, entl2, entl3, entl5, entm3, entm5, vispor2/3",28536
51e53aff-1d5d-4182-a684-aba783d50ae5,18be19f9-6ca5-4fc8-9220-ba43c3e75905,18be19f9-6ca5-4fc8-9220-ba43c3e75905,angelakilab,NYU-45,2021-02-02,2021-07-19,probe01,3B2,true,false,"148 good, 583 overall",148,583,15890869,505,65 minutes,65,3934.1523166170205,583,16,11,NOT;PPT;MB;APN;POL;PoT;SNr;COApm;PIL;SNc;cpd;alv;CA3;DG-mo;HATA;PA,NOT;PPT;MB;APN;POL;PoT;PIL;SNc;SNr;CA3;COApm,"anterior pretectal nucleus, cortical amygdalar area posterior part medial zone, field ca3, midbrain, nucleus of the optic tract, posterior intralaminar thalamic nucleus, posterior limiting nucleus of the thalamus, posterior pretectal nucleus, posterior triangular thalamic nucleus, substantia nigra compact part, substantia nigra reticular part, apn, ca3, coapm, mb, not, pil, pol, ppt, pot, snc, snr",28614
51e53aff-1d5d-4182-a684-aba783d50ae5,1a60a6e1-da99-4d4e-a734-39b1d4544fad,1a60a6e1-da99-4d4e-a734-39b1d4544fad,angelakilab,NYU-45,2021-02-02,2021-07-19,probe00,3B2,true,false,"117 good, 606 overall",117,606,3874723,505,65 minutes,65,3934.1467880105024,606,13,7,VISa2/3;VISa5;VISa6a;VISa6b;scwm;ccs;CA1;DG-mo;DG-sg;DG-po;LP;PO;VPM,VISa5;VISa6a;CA1;DG-po;LP;PO;VPM,"anterior area layer 5, anterior area layer 6a, dentate gyrus polymorph layer, field ca1, lateral posterior nucleus of the thalamus, posterior complex of the thalamus, ventral posteromedial nucleus of the thalamus, ca1, dg-po, lp, po, visa5, visa6a, vpm",28988
537677fe-1e24-4755-948c-fa4a4e8ecce5,76f16631-cbf7-4883-9437-4e8d8c4f34a3,76f16631-cbf7-4883-9437-4e8d8c4f34a3,angelakilab,NYU-45,2021-02-02,2021-07-20,probe01,3B2,true,false,"127 good, 709 overall",127,709,12306018,474,67 minutes,67,4039.886228201911,709,13,12,ANcr2;arb;PRM;COPY;PFL;CB;V4r;chpl;icp;sptV;MY;sctd;void,ANcr2;arb;PRM;COPY;PFL;CB;V4r;sptV;icp;MY;sctd;void,"cerebellum, copula pyramidis, crus 2, medulla, paraflocculus, paramedian lobule, arbor vitae, dorsal spinocerebellar tract, inferior cerebellar peduncle, lateral recess, spinal tract of the trigeminal nerve, void, ancr2, cb, copy, my, pfl, prm, v4r, arb, icp, sctd, sptv, void",31715
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,7c11adc6-adbd-484f-8ae9-13946285e3f8,7c11adc6-adbd-484f-8ae9-13946285e3f8,angelakilab,NYU-45,2021-02-02,2021-07-23,probe01,3B2,true,false,"89 good, 581 overall",89,581,11722778,436,74 minutes,74,4447.017302987129,581,9,6,arb;DN;FL;PFL;V4r;DCO;VCO;void;MY,PFL;FL;DCO;VCO;MY;void,"dorsal cochlear nucleus, flocculus, medulla, paraflocculus, ventral cochlear nucleus, void, dco, fl, my, pfl, vco, void",26266
5bcafa14-71cb-42fa-8265-ce5cda1b89e0,e4632651-5ba7-48a7-86db-5298b45a5bac,e4632651-5ba7-48a7-86db-5298b45a5bac,angelakilab,NYU-45,2021-02-02,2021-07-23,probe00,3B2,true,false,"117 good, 836 overall",117,836,8431204,436,74 minutes,74,4447.008177292687,836,7,7,ICc;MB;CUN;P;PB;scp;PRNc,ICc;MB;CUN;P;PB;scp;PRNc,"cuneiform nucleus, inferior colliculus central nucleus, midbrain, parabrachial nucleus, pons, pontine reticular nucleus caudal part, superior cerebelar peduncles, cun, icc, mb, p, pb, prnc, scp",34233
537677fe-1e24-4755-948c-fa4a4e8ecce5,e7080659-8319-48a6-b6fd-2e8ce8eeec49,e7080659-8319-48a6-b6fd-2e8ce8eeec49,angelakilab,NYU-45,2021-02-02,2021-07-20,probe00,3B2,true,false,"103 good, 893 overall",103,893,3584927,474,67 minutes,67,4039.878363109681,893,18,10,RSPd5;RSPv5;RSPv2/3;SCzo;SCsg;SCig;RSPv1;void;SCop;SCiw;csc;SCdg;SCdw;MB;PAG;SCO;AQ;ND,RSPd5;RSPv5;RSPv2/3;RSPv1;SCig;SCiw;csc;SCdg;PAG;ND,"nucleus of darkschewitsch, periaqueductal gray, retrosplenial area dorsal part layer 5, retrosplenial area ventral part layer 1, retrosplenial area ventral part layer 2/3, retrosplenial area ventral part layer 5, superior colliculus motor related deep gray layer, superior colliculus motor related intermediate gray layer, superior colliculus motor related intermediate white layer, superior colliculus commissure, nd, pag, rspd5, rspv1, rspv2/3, rspv5, scdg, scig, sciw, csc",38325
72982282-e493-45ee-87ce-aa45cb3a3ec1,79fbd14b-bfad-4b28-90a9-3019bf72336f,79fbd14b-bfad-4b28-90a9-3019bf72336f,angelakilab,NYU-46,2021-02-02,2021-06-23,probe00,3B2,true,false,"40 good, 785 overall",40,785,1312730,491,78 minutes,78,4719.349718495067,785,8,5,SSp-n2/3;SSp-n4;SSp-n5;CP;SSp-n6a;SSp-n6b;scwm;ccb,SSp-n2/3;SSp-n4;SSp-n5;SSp-n6a;CP,"caudoputamen, primary somatosensory area nose layer 2/3, primary somatosensory area nose layer 4, primary somatosensory area nose layer 5, primary somatosensory area nose layer 6a, cp, ssp-n2/3, ssp-n4, ssp-n5, ssp-n6a",35416
d32876dd-8303-4720-8e7e-20678dc2fd71,98bde8a6-6b6a-4e53-96b1-9078c3974a97,98bde8a6-6b6a-4e53-96b1-9078c3974a97,angelakilab,NYU-46,2021-02-02,2021-06-22,probe00,3B2,true,false,"32 good, 638 overall",32,638,958943,424,74 minutes,74,4477.43573773619,638,13,7,SSp-m2/3;SSp-m4;SSp-m5;GU5;GU6a;lot;PIR;EPd;AId6a;OLF;CLA;AIv6a;void,SSp-m5;GU5;GU6a;AId6a;OLF;PIR;void,"agranular insular area dorsal part layer 6a, gustatory areas layer 5, gustatory areas layer 6a, olfactory areas, piriform area, primary somatosensory area mouth layer 5, void, aid6a, gu5, gu6a, olf, pir, ssp-m5, void",28834
72982282-e493-45ee-87ce-aa45cb3a3ec1,a4ed0599-4a72-4afb-8fe9-d0d046aec6aa,a4ed0599-4a72-4afb-8fe9-d0d046aec6aa,angelakilab,NYU-46,2021-02-02,2021-06-23,probe01,3B2,true,false,"41 good, 916 overall",41,916,2707777,491,78 minutes,78,4719.366775044137,916,5,3,void;ANcr1;arb;ANcr2;PFL,ANcr1;arb;PFL,"crus 1, paraflocculus, arbor vitae, ancr1, pfl, arb",38306
64e3fb86-928c-4079-865c-b364205b502e,da17779f-7728-4c51-8b54-b88764c0908d,da17779f-7728-4c51-8b54-b88764c0908d,angelakilab,NYU-46,2021-02-02,2021-06-25,probe01,3B2,true,false,"25 good, 481 overall",25,481,450097,533,67 minutes,67,4033.729418549511,481,12,5,void;SSp-n1;SSp-n2/3;SSp-n4;SSp-n5;SSs5;VISC5;GU5;AIp5;AIp2/3;PIR;AIp1,SSs5;VISC5;GU5;AIp5;AIp2/3,"agranular insular area posterior part layer 2/3, agranular insular area posterior part layer 5, gustatory areas layer 5, supplemental somatosensory area layer 5, visceral area layer 5, aip2/3, aip5, gu5, sss5, visc5",26370
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-02-02,2021-06-24,probe00,3B2,true,false,"87 good, 582 overall",87,582,1987067,401,74 minutes,74,4490.7350490726885,582,15,11,SSp-m2/3;SSp-m4;SSp-m5;SSp-m6a;GU6a;PIR;AId6a;AId6b;ec;CLA;CP;CTXsp;EPd;OLF;OT,SSp-m5;SSp-m6a;GU6a;AId6a;AId6b;ec;CP;CTXsp;EPd;OLF;PIR,"agranular insular area dorsal part layer 6a, agranular insular area dorsal part layer 6b, caudoputamen, cortical subplate, endopiriform nucleus dorsal part, gustatory areas layer 6a, olfactory areas, piriform area, primary somatosensory area mouth layer 5, primary somatosensory area mouth layer 6a, external capsule, aid6a, aid6b, cp, ctxsp, epd, gu6a, olf, pir, ssp-m5, ssp-m6a, ec",26825
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-02-02,2021-06-24,probe01,3B2,true,false,"46 good, 1026 overall",46,1026,3045980,503,72 minutes,72,4320.8896069734965,1026,9,9,ANcr2;PRM;arb;CB;void;sptV;SPVI;SPVC;MY,ANcr2;arb;PRM;CB;void;SPVI;SPVC;MY;sptV,"cerebellum, crus 2, medulla, paramedian lobule, spinal nucleus of the trigeminal caudal part, spinal nucleus of the trigeminal interpolar part, arbor vitae, spinal tract of the trigeminal nerve, void, ancr2, cb, my, prm, spvc, spvi, arb, sptv, void",42262
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-02-02,2021-06-25,probe00,3B2,true,false,"78 good, 470 overall",78,470,3339586,581,80 minutes,80,4802.708292797412,470,17,12,SSp-ul1;void;SSp-ul5;SSp-ul6a;SSp-un6a;scwm;ccb;VL;chpl;fi;CP;root;st;fiber tracts;RT;VPL;em,SSp-ul1;SSp-ul5;chpl;CP;root;VL;fi;fiber tracts;st;RT;VPL;em,"caudoputamen, primary somatosensory area upper limb layer 1, primary somatosensory area upper limb layer 5, reticular nucleus of the thalamus, ventral posterolateral nucleus of the thalamus, choroid plexus, external medullary lamina of the thalamus, fiber tracts, fimbria, lateral ventricle, root, stria terminalis, cp, rt, ssp-ul1, ssp-ul5, vl, vpl, chpl, em, fi, fiber tracts, root, st",27053
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-02-02,2021-06-22,probe00,3B2,true,false,"68 good, 918 overall",68,918,6136160,439,75 minutes,75,4522.153204974715,918,9,7,ICd;MB;CB;CENT3;CENT2;arb;PCG;V4;NI,ICd;MB;CB;CENT3;CENT2;V4;PCG,"cerebellum, inferior colliculus dorsal nucleus, lobule ii, lobule iii, midbrain, pontine central gray, fourth ventricle, cb, cent2, cent3, icd, mb, pcg, v4",37934
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-02-02,2021-06-22,probe01,3B2,true,false,"219 good, 1105 overall",219,1105,21814741,439,75 minutes,75,4522.160115523171,1105,13,13,arb;CENT3;CENT2;CB;uf;SUV;PARN;LAV;SPVO;MY;SPIV;MV;NTS,arb;CENT3;CENT2;CB;uf;SUV;LAV;MY;SPIV;MV;NTS;SPVO;PARN,"cerebellum, lateral vestibular nucleus, lobule ii, lobule iii, medial vestibular nucleus, medulla, nucleus of the solitary tract, parvicellular reticular nucleus, spinal nucleus of the trigeminal oral part, spinal vestibular nucleus, superior vestibular nucleus, arbor vitae, uncinate fascicle, cb, cent2, cent3, lav, mv, my, nts, parn, spiv, spvo, suv, arb, uf",43334
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-02-02,2021-06-24,probe00,3B2,true,false,"12 good, 273 overall",12,273,547065,503,72 minutes,72,4320.879196377143,273,10,4,SSp-ul1;SSp-ul2/3;SSp-ul5;SSp-ul6a;SSp-ul6b;ccb;scwm;CP;int;RT,SSp-ul5;SSp-ul6a;CP;RT,"caudoputamen, primary somatosensory area upper limb layer 5, primary somatosensory area upper limb layer 6a, reticular nucleus of the thalamus, cp, rt, ssp-ul5, ssp-ul6a",19088
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-02-02,2021-06-25,probe01,3B2,true,false,"57 good, 1524 overall",57,1524,1575815,581,80 minutes,80,4802.7233673261335,1524,11,9,PRM;arb;COPY;PYR;CU;UVU;root;MDRNv;NTS;IRN;MY,PRM;COPY;arb;PYR;CU;UVU;NTS;IRN;MDRNv,"copula pyramidis, cuneate nucleus, intermediate reticular nucleus, medullary reticular nucleus ventral part, nucleus of the solitary tract, paramedian lobule, pyramus (viii), uvula (ix), arbor vitae, copy, cu, irn, mdrnv, nts, prm, pyr, uvu, arb",59073
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-02-21,2021-06-29,probe00,3B2,true,false,"20 good, 748 overall",20,748,292051,615,72 minutes,72,4333.084982885532,748,8,5,MOs5;MOs6a;CP;ccg;MOs6b;cing;VL;ACB,MOs5;MOs6a;ccg;CP;ACB,"caudoputamen, nucleus accumbens, secondary motor area layer 5, secondary motor area layer 6a, genu of corpus callosum, acb, cp, mos5, mos6a, ccg",35436
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-02-21,2021-07-01,probe00,3B2,true,false,"167 good, 692 overall",167,692,22556972,551,68 minutes,68,4120.105354086753,692,9,7,CUL4 5;CENT3;arb;P;V4;CENT2;PGRNd;MY;LING,CUL4 5;CENT3;arb;P;CENT2;PGRNd;MY,"lobule ii, lobule iii, lobules iv-v, medulla, paragigantocellular reticular nucleus dorsal part, pons, arbor vitae, cent2, cent3, cul4 5, my, p, pgrnd, arb",33489
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-02-21,2021-07-02,probe00,3B2,true,false,"70 good, 520 overall",70,520,2285980,709,82 minutes,82,4923.2238422182845,520,17,10,RSPagl1;void;RSPagl2/3;RSPagl5;RSPd5;RSPd6a;cing;ccb;CA1;DG-mo;MD;alv;DG-sg;DG-po;root;LH;sm,RSPagl5;RSPd5;RSPd6a;cing;ccb;CA1;DG-po;DG-sg;LH;MD,"dentate gyrus granule cell layer, dentate gyrus polymorph layer, field ca1, lateral habenula, mediodorsal nucleus of thalamus, retrosplenial area dorsal part layer 5, retrosplenial area dorsal part layer 6a, retrosplenial area lateral agranular part layer 5, cingulum bundle, corpus callosum body, ca1, dg-po, dg-sg, lh, md, rspagl5, rspd5, rspd6a, ccb, cing",31446
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-02-21,2021-07-02,probe01,3B2,true,false,"96 good, 1051 overall",96,1051,4536291,709,82 minutes,82,4923.226082115867,1051,7,5,PAG;MRN;PRNr;ll;PPN;P;SOCl,PAG;MRN;PPN;PRNr;ll,"midbrain reticular nucleus, pedunculopontine nucleus, periaqueductal gray, pontine reticular nucleus, lateral lemniscus, mrn, pag, ppn, prnr, ll",47104
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-02-21,2021-06-29,probe01,3B2,true,false,"59 good, 1203 overall",59,1203,976742,615,72 minutes,72,4333.090523849369,1203,8,6,VISl1;VISpor1;ENTm2;VISpl1;VISpor2/3;ENTl2;ENTm1;ENTl1,VISl1;VISpor1;VISpor2/3;ENTl2;ENTm2;ENTm1,"entorhinal area lateral part layer 2, entorhinal area medial part dorsal zone layer 1, entorhinal area medial part dorsal zone layer 2, lateral visual area layer 1, postrhinal area layer 1, postrhinal area layer 2/3, entl2, entm1, entm2, visl1, vispor1, vispor2/3",50019
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-02-21,2021-07-01,probe01,3B2,true,false,"145 good, 992 overall",145,992,7959683,551,68 minutes,68,4120.107082498639,992,9,8,PPN;sV;rust;P;PSV;PRNr;SCdg;MRN;MB,P;PRNr;rust;PSV;sV;SCdg;MRN;PPN,"midbrain reticular nucleus, pedunculopontine nucleus, pons, pontine reticular nucleus, principal sensory nucleus of the trigeminal, superior colliculus motor related deep gray layer, rubrospinal tract, sensory root of the trigeminal nerve, mrn, p, ppn, prnr, psv, scdg, rust, sv",41148
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-05-03,2022-09-12,probe00,3B2,true,false,"83 good, 957 overall",83,957,2500055,411,86 minutes,86,5213.528248437733,957,17,9,VISam4;VISam5;VISam6a;CA1;or;fp;DG-mo;DG-sg;DG-po;Eth;PO;LP;root;bsc;VPLpc;ml;TH,VISam4;VISam6a;CA1;DG-mo;DG-sg;LP;Eth;PO;VPLpc,"anteromedial visual area layer 4, anteromedial visual area layer 6a, dentate gyrus granule cell layer, dentate gyrus molecular layer, ethmoid nucleus of the thalamus, field ca1, lateral posterior nucleus of the thalamus, posterior complex of the thalamus, ventral posterolateral nucleus of the thalamus parvicellular part, ca1, dg-mo, dg-sg, eth, lp, po, visam4, visam6a, vplpc",37792
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-05-03,2022-09-12,probe01,3B2,true,false,"100 good, 1488 overall",100,1488,5857684,411,86 minutes,86,5213.535236712965,1488,11,10,DEC;arb;FOTU;PYR;UVU;NTS;DMX;MY;XII;pyd;AP,arb;DEC;FOTU;PYR;UVU;AP;NTS;MY;XII;pyd,"area postrema, declive (vi), folium-tuber vermis (vii), hypoglossal nucleus, medulla, nucleus of the solitary tract, pyramus (viii), uvula (ix), arbor vitae, pyramidal decussation, ap, dec, fotu, my, nts, pyr, uvu, xii, arb, pyd",53899
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-05-03,2022-09-16,probe00,3B2,true,false,"38 good, 594 overall",38,594,4793061,503,102 minutes,102,6171.996237513813,594,10,5,FOTU;PYR;arb;UVU;MY;root;CU;PAS;MDRNd;IRN,PYR;UVU;CU;MY;MDRNd,"cuneate nucleus, medulla, medullary reticular nucleus dorsal part, pyramus (viii), uvula (ix), cu, mdrnd, my, pyr, uvu",29393
8c025071-c4f3-426c-9aed-f149e8f75b7b,81f35c52-f7bb-4342-8f91-1837a068c045,81f35c52-f7bb-4342-8f91-1837a068c045,angelakilab,NYU-65,2022-05-03,2022-09-15,probe00,3B2,true,false,"72 good, 756 overall",72,756,10792231,531,121 minutes,121,7313.463388765962,756,3,3,ANcr2;PRM;void,ANcr2;PRM;void,"crus 2, paramedian lobule, void, ancr2, prm, void",34869
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-05-03,2022-09-15,probe01,3B2,true,false,"170 good, 1429 overall",170,1429,18860235,531,121 minutes,121,7313.468788922743,1429,11,6,ANcr2;arb;PRM;COPY;SPVC;CB;MY;Pa5;sptV;SPVI;root,ANcr2;arb;PRM;COPY;SPVI;SPVC,"copula pyramidis, crus 2, paramedian lobule, spinal nucleus of the trigeminal caudal part, spinal nucleus of the trigeminal interpolar part, arbor vitae, ancr2, copy, prm, spvc, spvi, arb",56180
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-05-03,2022-09-16,probe01,3B2,true,false,"252 good, 935 overall",252,935,36508062,503,102 minutes,102,6172.005513997751,935,10,10,arb;FOTU;PYR;UVU;MDRNv;MY;IRN;root;GR;CU,arb;FOTU;PYR;UVU;MDRNv;root;GR;CU;MY;IRN,"cuneate nucleus, folium-tuber vermis (vii), gracile nucleus, intermediate reticular nucleus, medulla, medullary reticular nucleus ventral part, pyramus (viii), uvula (ix), arbor vitae, root, cu, fotu, gr, irn, mdrnv, my, pyr, uvu, arb, root",39149
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2019-08-06,2020-02-26,probe00,3A,true,false,"67 good, 693 overall",67,693,4508958,1007,96 minutes,96,5806.718333333333,693,20,15,void;RSPagl1;RSPagl2/3;RSPagl5;RSPagl6a;RSPd6a;RSPd6b;RSPv6a;RSPv5;RSPv2/3;RSPv1;SCzo;SCsg;MRN;SCdg;MB;SCop;SCig;SCiw;PAG,RSPagl1;RSPagl2/3;RSPagl5;RSPagl6a;RSPv6a;RSPv5;RSPv2/3;RSPv1;SCsg;SCop;SCig;SCiw;SCdg;MB;MRN,"midbrain, midbrain reticular nucleus, retrosplenial area lateral agranular part layer 1, retrosplenial area lateral agranular part layer 2/3, retrosplenial area lateral agranular part layer 5, retrosplenial area lateral agranular part layer 6a, retrosplenial area ventral part layer 1, retrosplenial area ventral part layer 2/3, retrosplenial area ventral part layer 5, retrosplenial area ventral part layer 6a, superior colliculus motor related deep gray layer, superior colliculus motor related intermediate gray layer, superior colliculus motor related intermediate white layer, superior colliculus optic layer, superior colliculus superficial gray layer, mb, mrn, rspagl1, rspagl2/3, rspagl5, rspagl6a, rspv1, rspv2/3, rspv5, rspv6a, scdg, scig, sciw, scop, scsg",44051
